Name,Website,RawText
Alex Youck School Museum,https://411.ca/business/profile/13297187," 

Alex Youck School Museum
1600 4TH AVENUE
REGINA, Saskatchewan S4R 8C8
Canada
https://411.ca/business/profile/13297187
(306) 523-3000

Notes/Details
Category : Cultural history: Community/Regional

Read More
Alexander Graham Bell National Historic Site
559 CHEBUCTO STREET
BADDECK, Nova Scotia B0E 1B0
Canada
https://www.pc.gc.ca/en/lhn-nhs/ns/grahambell
(902) 295-2069

Notes/Details
Category :

Read More
Alexander James House (Evergreen House)
26 NEWCASTLE STREET
DARTMOUTH, Nova Scotia B2Y 3M5
Canada
https://www.dartmouthheritagemuseum.ns.ca/visit/evergreen-house/
(902) 464-2300

Notes/Details
Category : Cultural history: Historic House

Read More
Alexis Cyr House
DE LA CHAPELLE STREET
EDMUNDSTON, New Brunswick E7C 1K9
Canada
https://www.historicplaces.ca/en/rep-reg/place-lieu.aspx?id=8765
(506) 735-2450

Notes/Details
Category : Cultural history: Historic House

Read More
Alfred Hole Goose Sanctuary
WHITESHELL PROVINCIAL PARK
RENNIE, Manitoba R0E 1R0
Canada
https://www.gov.mb.ca/sd/parks/education-and-interpretation/alfredhole.html
(204) 369-3157

Notes/Details
Category : Museums of Nature and Natural History: Zoo or Aquarium

Read More
Algonquin Logging Museum
ALGONQUIN PROVINCIAL PARK, KM 54.5 OF HIGHWAY 60
WHITNEY, Ontario K0J 2M0
Canada
http://www.algonquinpark.on.ca/visit/locations/algonquin-logging-museum.php
(613) 637-2828

Notes/Details
Category : Cultural history: Transportation/Industry

Read More
Alix Wagon Wheel Museum
4912 50TH STREET
ALIX, Alberta T0C 0B0
Canada
https://alixwagonwheelmuseum.wordpress.com/
(403) 747-2584

Notes/Details
Category : Cultural history: Community/Regional

Read More
Allan Gardens Conservatory
19 HORTICULTURAL AVENUE
TORONTO, Ontario M5A 2P2
Canada
https://www.toronto.ca/explore-enjoy/parks-gardens-beaches/gardens-and-horticulture/conservatories/allan-gardens-conservatory/
(416) 392-7288

Notes/Details
Category :

Read More
Allan Macpherson House (The)
180 ELIZABETH STREET
NAPANEE, Ontario K7R 1B5
Canada
https://www.lennox-addington.on.ca/museum-archives/macpherson-house
(613) 354-5982

Notes/Details
Category : Cultural history: Historic House

Read More
Allen Sapp Gallery
1 RAILWAY AVENUE
NORTH BATTLEFORD, Saskatchewan S9A 2Y6
Canada
https://www.allensapp.com/
(306) 445-1694

Notes/Details
Category : Art gallery

Read More"
Alex Youck School Museum,https://411.ca/business/profile/13297187,"Alex Youck School Museum
1600 4TH AVENUE
REGINA, Saskatchewan S4R 8C8
Canada
https://411.ca/business/profile/13297187
(306) 523-3000

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Alexander Graham Bell National Historic Site,https://www.pc.gc.ca/en/lhn-nhs/ns/grahambell,"Alexander Graham Bell National Historic Site
559 CHEBUCTO STREET
BADDECK, Nova Scotia B0E 1B0
Canada
https://www.pc.gc.ca/en/lhn-nhs/ns/grahambell
(902) 295-2069

Notes/Details
Category :

Read More"
Alexander James House (Evergreen House),https://www.dartmouthheritagemuseum.ns.ca/visit/evergreen-house/,"Alexander James House (Evergreen House)
26 NEWCASTLE STREET
DARTMOUTH, Nova Scotia B2Y 3M5
Canada
https://www.dartmouthheritagemuseum.ns.ca/visit/evergreen-house/
(902) 464-2300

Notes/Details
Category : Cultural history: Historic House

Read More"
Alexis Cyr House,https://www.historicplaces.ca/en/rep-reg/place-lieu.aspx?id=8765,"Alexis Cyr House
DE LA CHAPELLE STREET
EDMUNDSTON, New Brunswick E7C 1K9
Canada
https://www.historicplaces.ca/en/rep-reg/place-lieu.aspx?id=8765
(506) 735-2450

Notes/Details
Category : Cultural history: Historic House

Read More"
Alfred Hole Goose Sanctuary,https://www.gov.mb.ca/sd/parks/education-and-interpretation/alfredhole.html,"Alfred Hole Goose Sanctuary
WHITESHELL PROVINCIAL PARK
RENNIE, Manitoba R0E 1R0
Canada
https://www.gov.mb.ca/sd/parks/education-and-interpretation/alfredhole.html
(204) 369-3157

Notes/Details
Category : Museums of Nature and Natural History: Zoo or Aquarium

Read More"
Algonquin Logging Museum,http://www.algonquinpark.on.ca/visit/locations/algonquin-logging-museum.php,"Algonquin Logging Museum
ALGONQUIN PROVINCIAL PARK, KM 54.5 OF HIGHWAY 60
WHITNEY, Ontario K0J 2M0
Canada
http://www.algonquinpark.on.ca/visit/locations/algonquin-logging-museum.php
(613) 637-2828

Notes/Details
Category : Cultural history: Transportation/Industry

Read More"
Alix Wagon Wheel Museum,https://alixwagonwheelmuseum.wordpress.com/,"Alix Wagon Wheel Museum
4912 50TH STREET
ALIX, Alberta T0C 0B0
Canada
https://alixwagonwheelmuseum.wordpress.com/
(403) 747-2584

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Allan Gardens Conservatory,https://www.toronto.ca/explore-enjoy/parks-gardens-beaches/gardens-and-horticulture/conservatories/allan-gardens-conservatory/,"Allan Gardens Conservatory
19 HORTICULTURAL AVENUE
TORONTO, Ontario M5A 2P2
Canada
https://www.toronto.ca/explore-enjoy/parks-gardens-beaches/gardens-and-horticulture/conservatories/allan-gardens-conservatory/
(416) 392-7288

Notes/Details
Category :

Read More"
Allan Macpherson House (The),https://www.lennox-addington.on.ca/museum-archives/macpherson-house,"Allan Macpherson House (The)
180 ELIZABETH STREET
NAPANEE, Ontario K7R 1B5
Canada
https://www.lennox-addington.on.ca/museum-archives/macpherson-house
(613) 354-5982

Notes/Details
Category : Cultural history: Historic House

Read More"
Allen Sapp Gallery,https://www.allensapp.com/,"Allen Sapp Gallery
1 RAILWAY AVENUE
NORTH BATTLEFORD, Saskatchewan S9A 2Y6
Canada
https://www.allensapp.com/
(306) 445-1694

Notes/Details
Category : Art gallery

Read More"
Alliance and District Museum Society,http://www.villageofalliance.ca/Attractions-Events.page," 

Alliance and District Museum Society
202 2ND STREET EAST
ALLIANCE, Alberta T0B 0A0
Canada
http://www.villageofalliance.ca/Attractions-Events.page
(780) 879-3634 | (780) 879-2486

Notes/Details
Category : Cultural history: Community/Regional

Read More
Alliance of Natural History Museums of Canada
1740, CHEMIN PINK
GATINEAU, Quebec J9J 3N7
Canada
http://www.naturalhistorymuseums.ca/index_e.htm
(613) 410-1199

Notes/Details
Category :

Read More
Allie Griffin Art Gallery
45 BISON AVENUE
WEYBURN, Saskatchewan S4H 0H9
Canada
https://weyburn.ca/galleries/
(306) 848-3922

Notes/Details
Category : Art gallery

Read More
Ameliasburgh Heritage Village
517 COUNTY ROAD 19
AMELIASBURGH, Ontario K0K 1A0
Canada
https://www.thecounty.ca/county-government/departments/museums/about-us/ameliasburgh-heritage-village/
(613) 476-2148 x2522

Notes/Details
Category : Cultural history: Community/Regional

Read More
Amherstburg Freedom Museum
277 KING STREET
AMHERSTBURG, Ontario N9V 2C7
Canada
https://amherstburgfreedom.org/
(519) 736-5433

Notes/Details
Category : Cultural history: Community/Regional

Read More
Amos Seaman School Museum
5518 BARRONSFIELD ROAD Minudie, Nova Scotia, B0L 1G0, Canada
MINUDIE, Nova Scotia B0L 1G0
Canada
http://minudieheritage.ca/the-school-house/
(902) 251-2523

Notes/Details
Category : Cultural history: Community/Regional

Read More
An Drochaid-The Bridge Museum
11513 HIGHWAY 19
MABOU, Nova Scotia B0E 1X0
Canada
https://www.novascotia.com/see-do/attractions/an-drochaid-the-bridge/1563
(902) 945-2311

Notes/Details
Category : Cultural history: Community/Regional

Read More
Ancient Echoes Interpretive Center
WEST STREET
HERSCHEL, Saskatchewan S0L 1L0
Canada
https://www.ancientechoes.ca/
(306) 377-2045

Notes/Details
Category : Cultural history: Indigenous

Read More
Anderson Farm Museum
550 REGIONAL ROAD 24
LIVELY, Ontario P3Y 1M9
Canada
http://www.sudburymuseums.ca/index.cfm?app=w_vmuseum&lang=en&currID=1372&parID=1371
(705) 674-4455 x3966

Notes/Details
Category : Cultural history: Community/Regional

Read More
Andrew and District Local History Museum
5313 - 50 AVENUE
ANDREW, Alberta T0B 2R0
Canada
http://www.lamontcounty.ca/88/11437/business/Andrew---District-Local-History-Museum
?

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Alliance and District Museum Society,http://www.villageofalliance.ca/Attractions-Events.page,"Alliance and District Museum Society
202 2ND STREET EAST
ALLIANCE, Alberta T0B 0A0
Canada
http://www.villageofalliance.ca/Attractions-Events.page
(780) 879-3634 | (780) 879-2486

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Alliance of Natural History Museums of Canada,http://www.naturalhistorymuseums.ca/index_e.htm,"Alliance of Natural History Museums of Canada
1740, CHEMIN PINK
GATINEAU, Quebec J9J 3N7
Canada
http://www.naturalhistorymuseums.ca/index_e.htm
(613) 410-1199

Notes/Details
Category :

Read More"
Allie Griffin Art Gallery,https://weyburn.ca/galleries/,"Allie Griffin Art Gallery
45 BISON AVENUE
WEYBURN, Saskatchewan S4H 0H9
Canada
https://weyburn.ca/galleries/
(306) 848-3922

Notes/Details
Category : Art gallery

Read More"
Ameliasburgh Heritage Village,https://www.thecounty.ca/county-government/departments/museums/about-us/ameliasburgh-heritage-village/,"Ameliasburgh Heritage Village
517 COUNTY ROAD 19
AMELIASBURGH, Ontario K0K 1A0
Canada
https://www.thecounty.ca/county-government/departments/museums/about-us/ameliasburgh-heritage-village/
(613) 476-2148 x2522

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Amherstburg Freedom Museum,https://amherstburgfreedom.org/,"Amherstburg Freedom Museum
277 KING STREET
AMHERSTBURG, Ontario N9V 2C7
Canada
https://amherstburgfreedom.org/
(519) 736-5433

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Amos Seaman School Museum,http://minudieheritage.ca/the-school-house/,"Amos Seaman School Museum
5518 BARRONSFIELD ROAD Minudie, Nova Scotia, B0L 1G0, Canada
MINUDIE, Nova Scotia B0L 1G0
Canada
http://minudieheritage.ca/the-school-house/
(902) 251-2523

Notes/Details
Category : Cultural history: Community/Regional

Read More"
An Drochaid-The Bridge Museum,https://www.novascotia.com/see-do/attractions/an-drochaid-the-bridge/1563,"An Drochaid-The Bridge Museum
11513 HIGHWAY 19
MABOU, Nova Scotia B0E 1X0
Canada
https://www.novascotia.com/see-do/attractions/an-drochaid-the-bridge/1563
(902) 945-2311

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Ancient Echoes Interpretive Center,https://www.ancientechoes.ca/,"Ancient Echoes Interpretive Center
WEST STREET
HERSCHEL, Saskatchewan S0L 1L0
Canada
https://www.ancientechoes.ca/
(306) 377-2045

Notes/Details
Category : Cultural history: Indigenous

Read More"
Anderson Farm Museum,http://www.sudburymuseums.ca/index.cfm?app=w_vmuseum&lang=en&currID=1372&parID=1371,"Anderson Farm Museum
550 REGIONAL ROAD 24
LIVELY, Ontario P3Y 1M9
Canada
http://www.sudburymuseums.ca/index.cfm?app=w_vmuseum&lang=en&currID=1372&parID=1371
(705) 674-4455 x3966

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Andrew and District Local History Museum,http://www.lamontcounty.ca/88/11437/business/Andrew---District-Local-History-Museum,"Andrew and District Local History Museum
5313 - 50 AVENUE
ANDREW, Alberta T0B 2R0
Canada
http://www.lamontcounty.ca/88/11437/business/Andrew---District-Local-History-Museum
?

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Anglican Cathedral of St. John the Baptist Archive and Museum,https://www.ourcathedral.ca/," 

Anglican Cathedral of St. John the Baptist Archive and Museum
16 CHURCH HILL
ST. JOHN'S, Newfoundland & Labrador A1C 3Z9
Canada
https://www.ourcathedral.ca/
(709) 726-5677

Notes/Details
Category : Library and/or Archive

Read More
Anglican Diocese of Calgary Archives
180-1209 59TH AVENUE SOUTHEAST
CALGARY, Alberta T2H 2P6
Canada
https://www.calgary.anglican.ca/resources/documents/pages/archives
(403) 243-3673

Notes/Details
Category : Library and/or Archive

Read More
Anglican Diocese of Fredericton Archives
168 CHURCH STREET
FREDERICTON, New Brunswick E3B 4C9
Canada
https://nb.anglican.ca/committees-teams/archives
(506) 455-1801

Notes/Details
Category : Library and/or Archive

Read More
Anglican Diocese of Ontario Archives
90 JOHNSON STREET
KINGSTON, Ontario
Canada
https://ontario.anglican.ca/resources/archives
(613) 777-0539

Notes/Details
Category : Library and/or Archive

Read More
Anglican Diocese of Ottawa Archives
71 BRONSON AVENUE
OTTAWA, Ontario K1R 6G6
Canada
https://ottawa.anglican.ca/archives/
(613) 680-8585

Notes/Details
Category : Library and/or Archive

Read More
Angmarlik Visitor Center
PANGNIRTUNG
PANGNIRTUNG, Nunavut X0A 0R0
Canada
https://www.pangnirtung.ca/angmarlik
(867) 473-8737

Notes/Details
Category : Cultural history: Indigenous

Read More
Anna Leonowens Art Gallery
1891 GRANVILLE STREET
HALIFAX, Nova Scotia B3J 3J6
Canada
http://theanna.nscad.ca/
(902) 494-8223

Notes/Details
Category : Art gallery

Read More
Anna Swan Museum at The Creamery
39 CREAMERY ROAD
TATAMAGOUCHE, Nova Scotia B0K 1V0
Canada
https://www.tatamagoucheheritagecentre.ca/anna-swan/
(902) 657-3449

Notes/Details
Category : Cultural history: Community/Regional

Read More
Annandale National Historic Site
30 TILLSON AVENUE
TILLSONBURG, Ontario N4G 2Z8
Canada
https://www.tillsonburg.ca/en/Annandale-National-Historic-Site.aspx?_mid_=104570
(519) 842-2294

Notes/Details
Category : Cultural history: Community/Regional

Read More
Annapolis Heritage Society
138 ST GEORGE STREET
ANNAPOLIS ROYAL, Nova Scotia B0S 1A0
Canada
http://annapolisheritagesociety.com/
(902) 532-7754

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Anglican Cathedral of St. John the Baptist Archive and Museum,https://www.ourcathedral.ca/,"Anglican Cathedral of St. John the Baptist Archive and Museum
16 CHURCH HILL
ST. JOHN'S, Newfoundland & Labrador A1C 3Z9
Canada
https://www.ourcathedral.ca/
(709) 726-5677

Notes/Details
Category : Library and/or Archive

Read More"
Anglican Diocese of Calgary Archives,https://www.calgary.anglican.ca/resources/documents/pages/archives,"Anglican Diocese of Calgary Archives
180-1209 59TH AVENUE SOUTHEAST
CALGARY, Alberta T2H 2P6
Canada
https://www.calgary.anglican.ca/resources/documents/pages/archives
(403) 243-3673

Notes/Details
Category : Library and/or Archive

Read More"
Anglican Diocese of Fredericton Archives,https://nb.anglican.ca/committees-teams/archives,"Anglican Diocese of Fredericton Archives
168 CHURCH STREET
FREDERICTON, New Brunswick E3B 4C9
Canada
https://nb.anglican.ca/committees-teams/archives
(506) 455-1801

Notes/Details
Category : Library and/or Archive

Read More"
Anglican Diocese of Ontario Archives,https://ontario.anglican.ca/resources/archives,"Anglican Diocese of Ontario Archives
90 JOHNSON STREET
KINGSTON, Ontario
Canada
https://ontario.anglican.ca/resources/archives
(613) 777-0539

Notes/Details
Category : Library and/or Archive

Read More"
Anglican Diocese of Ottawa Archives,https://ottawa.anglican.ca/archives/,"Anglican Diocese of Ottawa Archives
71 BRONSON AVENUE
OTTAWA, Ontario K1R 6G6
Canada
https://ottawa.anglican.ca/archives/
(613) 680-8585

Notes/Details
Category : Library and/or Archive

Read More"
Angmarlik Visitor Center,https://www.pangnirtung.ca/angmarlik,"Angmarlik Visitor Center
PANGNIRTUNG
PANGNIRTUNG, Nunavut X0A 0R0
Canada
https://www.pangnirtung.ca/angmarlik
(867) 473-8737

Notes/Details
Category : Cultural history: Indigenous

Read More"
Anna Leonowens Art Gallery,http://theanna.nscad.ca/,"Anna Leonowens Art Gallery
1891 GRANVILLE STREET
HALIFAX, Nova Scotia B3J 3J6
Canada
http://theanna.nscad.ca/
(902) 494-8223

Notes/Details
Category : Art gallery

Read More"
Anna Swan Museum at The Creamery,https://www.tatamagoucheheritagecentre.ca/anna-swan/,"Anna Swan Museum at The Creamery
39 CREAMERY ROAD
TATAMAGOUCHE, Nova Scotia B0K 1V0
Canada
https://www.tatamagoucheheritagecentre.ca/anna-swan/
(902) 657-3449

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Annandale National Historic Site,https://www.tillsonburg.ca/en/Annandale-National-Historic-Site.aspx?_mid_=104570,"Annandale National Historic Site
30 TILLSON AVENUE
TILLSONBURG, Ontario N4G 2Z8
Canada
https://www.tillsonburg.ca/en/Annandale-National-Historic-Site.aspx?_mid_=104570
(519) 842-2294

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Annapolis Heritage Society,http://annapolisheritagesociety.com/,"Annapolis Heritage Society
138 ST GEORGE STREET
ANNAPOLIS ROYAL, Nova Scotia B0S 1A0
Canada
http://annapolisheritagesociety.com/
(902) 532-7754

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Annapolis Valley Macdonald Museum,https://macdonaldmuseum.ca/," 

Annapolis Valley Macdonald Museum
21 SCHOOL STREET
MIDDLETON, Nova Scotia B0S 1P0
Canada
https://macdonaldmuseum.ca/
(902) 825-6116

Notes/Details
Category : Cultural history: Community/Regional

Read More
Anne Murray Centre
36 MAIN STREET
SPRINGHILL, Nova Scotia B0M 1X0
Canada
http://www.annemurraycentre.com/
(902) 597-8614

Notes/Details
Category : Cultural history: Community/Regional

Read More
Anne of Green Gables Museum
4542 PE ROUTE, 20 PARK CORNER
KENSINGTON, Prince Edward Island C0B 1M0
Canada
https://annestore.ca/pages/anne-of-green-gables-museum
(902) 886-2884

Notes/Details
Category :

Read More
Anola and District Museum
725 WEISER CRESCENT
ANOLA, Manitoba R0E 0A0
Canada
http://anola.mb.ca/?from=xiaodiaomao.com
(204) 794-3069

Notes/Details
Category : Cultural history: Community/Regional

Read More
Anthony Henday Museum (Anthony Henday Historical Society)
2503 20TH STREET
DELBURNE, Alberta T0M 0V0
Canada
https://www.delburne.ca/explore/anthony-henday-museum
(403) 749-2711

Notes/Details
Category : Cultural history: Community/Regional

Read More
Anthropology Museum, University of Winnipeg
515 PORTAGE AVENUE
WINNIPEG, Manitoba R3B 2E9
Canada
https://www.uwinnipeg.ca/anthropology-museum/index.html
(204) 786-9282

Notes/Details
Category : Cultural history

Read More
Antigonish Heritage Museum
20 EAST MAIN STREET
ANTIGONISH, Nova Scotia B2G 2E9
Canada
https://www.antigonishheritage.org/
(902) 863-6160

Notes/Details
Category : Cultural history: Community/Regional

Read More
Antique Automobile Museum
31 PRINCIPALE STREET
SAINT-JACQUES, New Brunswick E7B 1V6
Canada
https://www.tourismedmundston.com/en-ca/things-to-do/antique-automobile-museum/
(506) 735-2637

Notes/Details
Category : Cultural history: Transportation/Industry

Read More
Appartenance Mauricie Société d'histoire régionale
2152, RUE CASCADE
SHAWINIGAN, Quebec G9N 6T9
Canada
https://appartenancemauricie.ca/
(819) 537-9371 x1937

Notes/Details
Category :

Read More
Appin Museum
48 WELLINGTON STREET
APPIN, Ontario N0L 1M0
Canada
https://www.southwestmiddlesex.ca/Public/Arts-and-Culture
(519) 289-0605

Notes/Details
Category : Cultural history: Community/Regional

Read More"
